"","X","Year","Week","Date","Day","value","catcorr","Bay","corTL","co"
"1281",964,"2017",5,2017-06-28,"06_28",39,1.760357288,"Shinnecock",69,2
"1282",965,"2017",5,2017-06-28,"06_28",66,1.207315414,"Shinnecock",80,1
"1283",966,"2017",5,2017-06-28,"06_28",50,1.534401164,"Shinnecock",77,2
"1284",1015,"2017",5,2017-06-28,"06_28",46,1.624237594,"Shinnecock",75,2
"1285",1016,"2017",5,2017-06-28,"06_28",41,1.72507236,"Shinnecock",71,2
"1286",1017,"2017",5,2017-06-28,"06_28",43,1.686732572,"Shinnecock",73,2
"1287",1018,"2017",5,2017-06-28,"06_28",67,1.192534974,"Shinnecock",80,1
"1288",1019,"2017",5,2017-06-28,"06_28",62,1.274595083,"Shinnecock",79,1
"1289",1020,"2017",5,2017-06-28,"06_28",41,1.72507236,"Shinnecock",71,2
"1290",1021,"2017",5,2017-06-28,"06_28",36,1.807205438,"Shinnecock",65,2
"1291",1064,"2017",5,2017-06-28,"06_28",61,1.293386184,"Shinnecock",79,1
"1292",1065,"2017",5,2017-06-28,"06_28",55,1.419611821,"Shinnecock",78,1
"1293",1066,"2017",5,2017-06-28,"06_28",60,1.312908509,"Shinnecock",79,1
"1294",1067,"2017",5,2017-06-28,"06_28",46,1.624237594,"Shinnecock",75,2
"1295",1068,"2017",5,2017-06-28,"06_28",67,1.192534974,"Shinnecock",80,1
"1296",1069,"2017",5,2017-06-28,"06_28",80,1.066899923,"Shinnecock",85,1
"1297",1106,"2017",5,2017-06-28,"06_28",54,1.44227622,"Shinnecock",78,1
"1298",1107,"2017",5,2017-06-28,"06_28",38,1.776793505,"Shinnecock",68,2
"1299",1108,"2017",5,2017-06-28,"06_28",46,1.624237594,"Shinnecock",75,2
"1300",1109,"2017",5,2017-06-28,"06_28",85,1.043210324,"Shinnecock",89,1
"1301",1110,"2017",5,2017-06-28,"06_28",52,1.48823882,"Shinnecock",77,1
"1302",1146,"2017",5,2017-06-28,"06_28",57,1.375371023,"Shinnecock",78,1
"1303",1147,"2017",5,2017-06-28,"06_28",69,1.165412156,"Shinnecock",80,1
"1304",1148,"2017",5,2017-06-28,"06_28",68,1.178570912,"Shinnecock",80,1
"1305",1149,"2017",5,2017-06-28,"06_28",74,1.110988139,"Shinnecock",82,1
"1306",1182,"2017",5,2017-06-28,"06_28",40,1.743111015,"Shinnecock",70,2
"1307",1183,"2017",5,2017-06-28,"06_28",50,1.534401164,"Shinnecock",77,2
"1308",1184,"2017",5,2017-06-28,"06_28",79,1.072906492,"Shinnecock",85,1
"1309",1185,"2017",5,2017-06-28,"06_28",54,1.44227622,"Shinnecock",78,1
"1310",1213,"2017",5,2017-06-28,"06_28",35,1.821184158,"Shinnecock",64,2
"1311",1214,"2017",5,2017-06-28,"06_28",63,1.256570527,"Shinnecock",79,1
"1312",1215,"2017",5,2017-06-28,"06_28",45,1.645659032,"Shinnecock",74,2
"1313",1216,"2017",5,2017-06-28,"06_28",44,1.666511679,"Shinnecock",73,2
"1314",1241,"2017",5,2017-06-28,"06_28",61,1.293386184,"Shinnecock",79,1
"1315",1242,"2017",5,2017-06-28,"06_28",50,1.534401164,"Shinnecock",77,2
"1316",1243,"2017",5,2017-06-28,"06_28",66,1.207315414,"Shinnecock",80,1
"1317",1267,"2017",5,2017-06-28,"06_28",39,1.760357288,"Shinnecock",69,2
"1318",1268,"2017",5,2017-06-28,"06_28",55,1.419611821,"Shinnecock",78,1
"1319",1269,"2017",5,2017-06-28,"06_28",82,1.056242824,"Shinnecock",87,1
"1320",1289,"2017",5,2017-06-28,"06_28",40,1.743111015,"Shinnecock",70,2
"1321",1290,"2017",5,2017-06-28,"06_28",60,1.312908509,"Shinnecock",79,1
"1322",1291,"2017",5,2017-06-28,"06_28",77,1.086431913,"Shinnecock",84,1
"1323",1311,"2017",5,2017-06-28,"06_28",42,1.706267717,"Shinnecock",72,2
"1324",1312,"2017",5,2017-06-28,"06_28",65,1.222917267,"Shinnecock",79,1
"1325",1313,"2017",5,2017-06-28,"06_28",71,1.141440903,"Shinnecock",81,1
"1326",1331,"2017",5,2017-06-28,"06_28",47,1.60231878,"Shinnecock",75,2
"1327",1332,"2017",5,2017-06-28,"06_28",47,1.60231878,"Shinnecock",75,2
"1328",1333,"2017",5,2017-06-28,"06_28",67,1.192534974,"Shinnecock",80,1
"1329",1349,"2017",5,2017-06-28,"06_28",36,1.807205438,"Shinnecock",65,2
"1330",1350,"2017",5,2017-06-28,"06_28",75,1.102189954,"Shinnecock",83,1
"1331",1351,"2017",5,2017-06-28,"06_28",48,1.579981685,"Shinnecock",76,2
"1332",1367,"2017",5,2017-06-28,"06_28",44,1.666511679,"Shinnecock",73,2
"1333",1368,"2017",5,2017-06-28,"06_28",58,1.353959245,"Shinnecock",79,1
"1334",1369,"2017",5,2017-06-28,"06_28",49,1.557312077,"Shinnecock",76,2
"1335",1385,"2017",5,2017-06-28,"06_28",61,1.293386184,"Shinnecock",79,1
"1336",1386,"2017",5,2017-06-28,"06_28",43,1.686732572,"Shinnecock",73,2
"1337",1401,"2017",5,2017-06-28,"06_28",60,1.312908509,"Shinnecock",79,1
"1338",1402,"2017",5,2017-06-28,"06_28",49,1.557312077,"Shinnecock",76,2
"1339",1417,"2017",5,2017-06-28,"06_28",59,1.333117473,"Shinnecock",79,1
"1340",1432,"2017",5,2017-06-28,"06_28",46,1.624237594,"Shinnecock",75,2
"1341",817,"2017",6,2017-07-05,"07_05",46,1.624237594,"Shinnecock",75,2
"1342",818,"2017",6,2017-07-05,"07_05",62,1.274595083,"Shinnecock",79,2
"1343",819,"2017",6,2017-07-05,"07_05",52,1.48823882,"Shinnecock",77,2
"1344",820,"2017",6,2017-07-05,"07_05",40,1.743111015,"Shinnecock",70,2
"1345",821,"2017",6,2017-07-05,"07_05",85,1.043210324,"Shinnecock",89,1
"1346",822,"2017",6,2017-07-05,"07_05",87,1.036180632,"Shinnecock",90,1
"1347",823,"2017",6,2017-07-05,"07_05",81,1.061355468,"Shinnecock",86,1
"1348",824,"2017",6,2017-07-05,"07_05",52,1.48823882,"Shinnecock",77,2
"1349",825,"2017",6,2017-07-05,"07_05",59,1.333117473,"Shinnecock",79,2
"1350",826,"2017",6,2017-07-05,"07_05",68,1.178570912,"Shinnecock",80,2
"1351",900,"2017",6,2017-07-05,"07_05",46,1.624237594,"Shinnecock",75,2
"1352",901,"2017",6,2017-07-05,"07_05",91,1.025280126,"Shinnecock",93,1
"1353",902,"2017",6,2017-07-05,"07_05",48,1.579981685,"Shinnecock",76,2
"1354",903,"2017",6,2017-07-05,"07_05",87,1.036180632,"Shinnecock",90,1
"1355",904,"2017",6,2017-07-05,"07_05",49,1.557312077,"Shinnecock",76,2
"1356",905,"2017",6,2017-07-05,"07_05",78,1.079406463,"Shinnecock",84,1
"1357",906,"2017",6,2017-07-05,"07_05",51,1.511344179,"Shinnecock",77,2
"1358",907,"2017",6,2017-07-05,"07_05",64,1.239338748,"Shinnecock",79,2
"1359",908,"2017",6,2017-07-05,"07_05",75,1.102189954,"Shinnecock",83,1
"1360",909,"2017",6,2017-07-05,"07_05",47,1.60231878,"Shinnecock",75,2
"1361",967,"2017",6,2017-07-05,"07_05",80,1.066899923,"Shinnecock",85,1
"1362",968,"2017",6,2017-07-05,"07_05",52,1.48823882,"Shinnecock",77,2
"1363",969,"2017",6,2017-07-05,"07_05",39,1.760357288,"Shinnecock",69,2
"1364",970,"2017",6,2017-07-05,"07_05",66,1.207315414,"Shinnecock",80,2
"1365",971,"2017",6,2017-07-05,"07_05",38,1.776793505,"Shinnecock",68,2
"1366",972,"2017",6,2017-07-05,"07_05",54,1.44227622,"Shinnecock",78,2
"1367",1022,"2017",6,2017-07-05,"07_05",60,1.312908509,"Shinnecock",79,2
"1368",1023,"2017",6,2017-07-05,"07_05",45,1.645659032,"Shinnecock",74,2
"1369",1024,"2017",6,2017-07-05,"07_05",43,1.686732572,"Shinnecock",73,2
"1370",1025,"2017",6,2017-07-05,"07_05",52,1.48823882,"Shinnecock",77,2
"1371",1026,"2017",6,2017-07-05,"07_05",62,1.274595083,"Shinnecock",79,2
"1372",1070,"2017",6,2017-07-05,"07_05",67,1.192534974,"Shinnecock",80,2
"1373",1071,"2017",6,2017-07-05,"07_05",79,1.072906492,"Shinnecock",85,1
"1374",1072,"2017",6,2017-07-05,"07_05",44,1.666511679,"Shinnecock",73,2
"1375",1073,"2017",6,2017-07-05,"07_05",47,1.60231878,"Shinnecock",75,2
"1376",1111,"2017",6,2017-07-05,"07_05",43,1.686732572,"Shinnecock",73,2
"1377",1112,"2017",6,2017-07-05,"07_05",75,1.102189954,"Shinnecock",83,1
"1378",1113,"2017",6,2017-07-05,"07_05",45,1.645659032,"Shinnecock",74,2
"1379",1114,"2017",6,2017-07-05,"07_05",75,1.102189954,"Shinnecock",83,1
"1380",1150,"2017",6,2017-07-05,"07_05",44,1.666511679,"Shinnecock",73,2
"1381",1151,"2017",6,2017-07-05,"07_05",56,1.397281537,"Shinnecock",78,2
"1382",1152,"2017",6,2017-07-05,"07_05",42,1.706267717,"Shinnecock",72,2
"1383",1153,"2017",6,2017-07-05,"07_05",57,1.375371023,"Shinnecock",78,2
"1384",1186,"2017",6,2017-07-05,"07_05",50,1.534401164,"Shinnecock",77,2
"1385",1187,"2017",6,2017-07-05,"07_05",57,1.375371023,"Shinnecock",78,2
"1386",1188,"2017",6,2017-07-05,"07_05",52,1.48823882,"Shinnecock",77,2
"1387",1189,"2017",6,2017-07-05,"07_05",87,1.036180632,"Shinnecock",90,1
"1388",1217,"2017",6,2017-07-05,"07_05",41,1.72507236,"Shinnecock",71,2
"1389",1218,"2017",6,2017-07-05,"07_05",55,1.419611821,"Shinnecock",78,2
"1390",1244,"2017",6,2017-07-05,"07_05",45,1.645659032,"Shinnecock",74,2
"1391",1245,"2017",6,2017-07-05,"07_05",61,1.293386184,"Shinnecock",79,2
"1392",1270,"2017",6,2017-07-05,"07_05",52,1.48823882,"Shinnecock",77,2
"1393",1271,"2017",6,2017-07-05,"07_05",47,1.60231878,"Shinnecock",75,2
"1394",1292,"2017",6,2017-07-05,"07_05",45,1.645659032,"Shinnecock",74,2
"1395",1293,"2017",6,2017-07-05,"07_05",47,1.60231878,"Shinnecock",75,2
"1396",1314,"2017",6,2017-07-05,"07_05",33,1.846741152,"Shinnecock",61,2
"1397",827,"2017",7,2017-07-13,"07_13",37,1.792410193,"Shinnecock",66,2
"1398",828,"2017",7,2017-07-13,"07_13",48,1.579981685,"Shinnecock",76,2
"1399",829,"2017",7,2017-07-13,"07_13",61,1.293386184,"Shinnecock",79,2
"1400",830,"2017",7,2017-07-13,"07_13",61,1.293386184,"Shinnecock",79,2
"1401",831,"2017",7,2017-07-13,"07_13",67,1.192534974,"Shinnecock",80,2
"1402",832,"2017",7,2017-07-13,"07_13",59,1.333117473,"Shinnecock",79,2
"1403",833,"2017",7,2017-07-13,"07_13",66,1.207315414,"Shinnecock",80,2
"1404",834,"2017",7,2017-07-13,"07_13",59,1.333117473,"Shinnecock",79,2
"1405",835,"2017",7,2017-07-13,"07_13",66,1.207315414,"Shinnecock",80,2
"1406",910,"2017",7,2017-07-13,"07_13",54,1.44227622,"Shinnecock",78,2
"1407",911,"2017",7,2017-07-13,"07_13",74,1.110988139,"Shinnecock",82,1
"1408",912,"2017",7,2017-07-13,"07_13",46,1.624237594,"Shinnecock",75,2
"1409",913,"2017",7,2017-07-13,"07_13",43,1.686732572,"Shinnecock",73,2
"1410",914,"2017",7,2017-07-13,"07_13",54,1.44227622,"Shinnecock",78,2
"1411",915,"2017",7,2017-07-13,"07_13",47,1.60231878,"Shinnecock",75,2
"1412",916,"2017",7,2017-07-13,"07_13",36,1.807205438,"Shinnecock",65,2
"1413",917,"2017",7,2017-07-13,"07_13",75,1.102189954,"Shinnecock",83,1
"1414",973,"2017",7,2017-07-13,"07_13",53,1.465183611,"Shinnecock",78,2
"1415",974,"2017",7,2017-07-13,"07_13",51,1.511344179,"Shinnecock",77,2
"1416",975,"2017",7,2017-07-13,"07_13",44,1.666511679,"Shinnecock",73,2
"1417",976,"2017",7,2017-07-13,"07_13",50,1.534401164,"Shinnecock",77,2
"1418",977,"2017",7,2017-07-13,"07_13",80,1.066899923,"Shinnecock",85,1
"1419",1027,"2017",7,2017-07-13,"07_13",56,1.397281537,"Shinnecock",78,2
"1420",1028,"2017",7,2017-07-13,"07_13",41,1.72507236,"Shinnecock",71,2
"1421",1029,"2017",7,2017-07-13,"07_13",64,1.239338748,"Shinnecock",79,2
"1422",1074,"2017",7,2017-07-13,"07_13",53,1.465183611,"Shinnecock",78,2
"1423",1075,"2017",7,2017-07-13,"07_13",60,1.312908509,"Shinnecock",79,2
"1424",1076,"2017",7,2017-07-13,"07_13",54,1.44227622,"Shinnecock",78,2
"1425",1115,"2017",7,2017-07-13,"07_13",50,1.534401164,"Shinnecock",77,2
"1426",1116,"2017",7,2017-07-13,"07_13",52,1.48823882,"Shinnecock",77,2
"1427",1117,"2017",7,2017-07-13,"07_13",75,1.102189954,"Shinnecock",83,1
"1428",1154,"2017",7,2017-07-13,"07_13",55,1.419611821,"Shinnecock",78,2
"1429",1155,"2017",7,2017-07-13,"07_13",33,1.846741152,"Shinnecock",61,2
"1430",1156,"2017",7,2017-07-13,"07_13",68,1.178570912,"Shinnecock",80,2
"1431",1190,"2017",7,2017-07-13,"07_13",46,1.624237594,"Shinnecock",75,2
"1432",1191,"2017",7,2017-07-13,"07_13",53,1.465183611,"Shinnecock",78,2
"1433",1219,"2017",7,2017-07-13,"07_13",44,1.666511679,"Shinnecock",73,2
"1434",1220,"2017",7,2017-07-13,"07_13",65,1.222917267,"Shinnecock",79,2
"1435",1246,"2017",7,2017-07-13,"07_13",64,1.239338748,"Shinnecock",79,2
"1436",1247,"2017",7,2017-07-13,"07_13",45,1.645659032,"Shinnecock",74,2
"1437",1272,"2017",7,2017-07-13,"07_13",55,1.419611821,"Shinnecock",78,2
"1438",1294,"2017",7,2017-07-13,"07_13",50,1.534401164,"Shinnecock",77,2
"1439",1315,"2017",7,2017-07-13,"07_13",88,1.033091806,"Shinnecock",91,1
"1440",1334,"2017",7,2017-07-13,"07_13",61,1.293386184,"Shinnecock",79,2
"1441",1352,"2017",7,2017-07-13,"07_13",35,1.821184158,"Shinnecock",64,2
"1442",1370,"2017",7,2017-07-13,"07_13",44,1.666511679,"Shinnecock",73,2
"1443",1387,"2017",7,2017-07-13,"07_13",57,1.375371023,"Shinnecock",78,2
"1444",1403,"2017",7,2017-07-13,"07_13",50,1.534401164,"Shinnecock",77,2
"1445",1418,"2017",7,2017-07-13,"07_13",44,1.666511679,"Shinnecock",73,2
"1446",1433,"2017",7,2017-07-13,"07_13",45,1.645659032,"Shinnecock",74,2
"1447",836,"2017",8,2017-07-19,"07_19",61,1.293386184,"Shinnecock",79,2
"1448",837,"2017",8,2017-07-19,"07_19",74,1.110988139,"Shinnecock",82,2
"1449",838,"2017",8,2017-07-19,"07_19",96,1.01607442,"Shinnecock",98,1
"1450",839,"2017",8,2017-07-19,"07_19",42,1.706267717,"Shinnecock",72,2
"1451",840,"2017",8,2017-07-19,"07_19",64,1.239338748,"Shinnecock",79,2
"1452",841,"2017",8,2017-07-19,"07_19",98,1.013397529,"Shinnecock",99,1
"1453",842,"2017",8,2017-07-19,"07_19",55,1.419611821,"Shinnecock",78,2
"1454",843,"2017",8,2017-07-19,"07_19",50,1.534401164,"Shinnecock",77,2
"1455",844,"2017",8,2017-07-19,"07_19",58,1.353959245,"Shinnecock",79,2
"1456",918,"2017",8,2017-07-19,"07_19",59,1.333117473,"Shinnecock",79,2
"1457",919,"2017",8,2017-07-19,"07_19",50,1.534401164,"Shinnecock",77,2
"1458",920,"2017",8,2017-07-19,"07_19",81,1.061355468,"Shinnecock",86,2
"1459",921,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1460",922,"2017",8,2017-07-19,"07_19",64,1.239338748,"Shinnecock",79,2
"1461",923,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1462",924,"2017",8,2017-07-19,"07_19",58,1.353959245,"Shinnecock",79,2
"1463",978,"2017",8,2017-07-19,"07_19",64,1.239338748,"Shinnecock",79,2
"1464",979,"2017",8,2017-07-19,"07_19",72,1.130583272,"Shinnecock",81,2
"1465",980,"2017",8,2017-07-19,"07_19",65,1.222917267,"Shinnecock",79,2
"1466",981,"2017",8,2017-07-19,"07_19",43,1.686732572,"Shinnecock",73,2
"1467",982,"2017",8,2017-07-19,"07_19",68,1.178570912,"Shinnecock",80,2
"1468",983,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1469",984,"2017",8,2017-07-19,"07_19",56,1.397281537,"Shinnecock",78,2
"1470",1030,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1471",1031,"2017",8,2017-07-19,"07_19",61,1.293386184,"Shinnecock",79,2
"1472",1032,"2017",8,2017-07-19,"07_19",74,1.110988139,"Shinnecock",82,2
"1473",1033,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1474",1034,"2017",8,2017-07-19,"07_19",33,1.846741152,"Shinnecock",61,2
"1475",1035,"2017",8,2017-07-19,"07_19",80,1.066899923,"Shinnecock",85,2
"1476",1077,"2017",8,2017-07-19,"07_19",64,1.239338748,"Shinnecock",79,2
"1477",1078,"2017",8,2017-07-19,"07_19",68,1.178570912,"Shinnecock",80,2
"1478",1079,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1479",1080,"2017",8,2017-07-19,"07_19",67,1.192534974,"Shinnecock",80,2
"1480",1081,"2017",8,2017-07-19,"07_19",60,1.312908509,"Shinnecock",79,2
"1481",1082,"2017",8,2017-07-19,"07_19",64,1.239338748,"Shinnecock",79,2
"1482",1118,"2017",8,2017-07-19,"07_19",58,1.353959245,"Shinnecock",79,2
"1483",1119,"2017",8,2017-07-19,"07_19",67,1.192534974,"Shinnecock",80,2
"1484",1120,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1485",1121,"2017",8,2017-07-19,"07_19",55,1.419611821,"Shinnecock",78,2
"1486",1122,"2017",8,2017-07-19,"07_19",109,1.004888283,"Shinnecock",110,1
"1487",1123,"2017",8,2017-07-19,"07_19",56,1.397281537,"Shinnecock",78,2
"1488",1157,"2017",8,2017-07-19,"07_19",50,1.534401164,"Shinnecock",77,2
"1489",1158,"2017",8,2017-07-19,"07_19",96,1.01607442,"Shinnecock",98,1
"1490",1159,"2017",8,2017-07-19,"07_19",55,1.419611821,"Shinnecock",78,2
"1491",1160,"2017",8,2017-07-19,"07_19",52,1.48823882,"Shinnecock",77,2
"1492",1161,"2017",8,2017-07-19,"07_19",36,1.807205438,"Shinnecock",65,2
"1493",1162,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1494",1192,"2017",8,2017-07-19,"07_19",59,1.333117473,"Shinnecock",79,2
"1495",1193,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1496",1194,"2017",8,2017-07-19,"07_19",65,1.222917267,"Shinnecock",79,2
"1497",1195,"2017",8,2017-07-19,"07_19",56,1.397281537,"Shinnecock",78,2
"1498",1196,"2017",8,2017-07-19,"07_19",60,1.312908509,"Shinnecock",79,2
"1499",1221,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1500",1222,"2017",8,2017-07-19,"07_19",87,1.036180632,"Shinnecock",90,1
"1501",1223,"2017",8,2017-07-19,"07_19",82,1.056242824,"Shinnecock",87,2
"1502",1224,"2017",8,2017-07-19,"07_19",53,1.465183611,"Shinnecock",78,2
"1503",1225,"2017",8,2017-07-19,"07_19",51,1.511344179,"Shinnecock",77,2
"1504",1248,"2017",8,2017-07-19,"07_19",67,1.192534974,"Shinnecock",80,2
"1505",1249,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1506",1250,"2017",8,2017-07-19,"07_19",70,1.1530424,"Shinnecock",81,2
"1507",1251,"2017",8,2017-07-19,"07_19",55,1.419611821,"Shinnecock",78,2
"1508",1273,"2017",8,2017-07-19,"07_19",57,1.375371023,"Shinnecock",78,2
"1509",1274,"2017",8,2017-07-19,"07_19",57,1.375371023,"Shinnecock",78,2
"1510",1275,"2017",8,2017-07-19,"07_19",65,1.222917267,"Shinnecock",79,2
"1511",1276,"2017",8,2017-07-19,"07_19",63,1.256570527,"Shinnecock",79,2
"1512",1295,"2017",8,2017-07-19,"07_19",56,1.397281537,"Shinnecock",78,2
"1513",1296,"2017",8,2017-07-19,"07_19",51,1.511344179,"Shinnecock",77,2
"1514",1297,"2017",8,2017-07-19,"07_19",75,1.102189954,"Shinnecock",83,2
"1515",1298,"2017",8,2017-07-19,"07_19",55,1.419611821,"Shinnecock",78,2
"1516",1316,"2017",8,2017-07-19,"07_19",52,1.48823882,"Shinnecock",77,2
"1517",1317,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1518",1318,"2017",8,2017-07-19,"07_19",68,1.178570912,"Shinnecock",80,2
"1519",1319,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1520",1335,"2017",8,2017-07-19,"07_19",65,1.222917267,"Shinnecock",79,2
"1521",1336,"2017",8,2017-07-19,"07_19",74,1.110988139,"Shinnecock",82,2
"1522",1337,"2017",8,2017-07-19,"07_19",90,1.02766066,"Shinnecock",92,1
"1523",1338,"2017",8,2017-07-19,"07_19",56,1.397281537,"Shinnecock",78,2
"1524",1353,"2017",8,2017-07-19,"07_19",59,1.333117473,"Shinnecock",79,2
"1525",1354,"2017",8,2017-07-19,"07_19",75,1.102189954,"Shinnecock",83,2
"1526",1355,"2017",8,2017-07-19,"07_19",73,1.120442198,"Shinnecock",82,2
"1527",1356,"2017",8,2017-07-19,"07_19",68,1.178570912,"Shinnecock",80,2
"1528",1371,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1529",1372,"2017",8,2017-07-19,"07_19",73,1.120442198,"Shinnecock",82,2
"1530",1373,"2017",8,2017-07-19,"07_19",57,1.375371023,"Shinnecock",78,2
"1531",1374,"2017",8,2017-07-19,"07_19",53,1.465183611,"Shinnecock",78,2
"1532",1388,"2017",8,2017-07-19,"07_19",57,1.375371023,"Shinnecock",78,2
"1533",1389,"2017",8,2017-07-19,"07_19",69,1.165412156,"Shinnecock",80,2
"1534",1390,"2017",8,2017-07-19,"07_19",64,1.239338748,"Shinnecock",79,2
"1535",1391,"2017",8,2017-07-19,"07_19",70,1.1530424,"Shinnecock",81,2
"1536",1404,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1537",1405,"2017",8,2017-07-19,"07_19",52,1.48823882,"Shinnecock",77,2
"1538",1406,"2017",8,2017-07-19,"07_19",40,1.743111015,"Shinnecock",70,2
"1539",1407,"2017",8,2017-07-19,"07_19",51,1.511344179,"Shinnecock",77,2
"1540",1419,"2017",8,2017-07-19,"07_19",40,1.743111015,"Shinnecock",70,2
"1541",1420,"2017",8,2017-07-19,"07_19",37,1.792410193,"Shinnecock",66,2
"1542",1421,"2017",8,2017-07-19,"07_19",74,1.110988139,"Shinnecock",82,2
"1543",1422,"2017",8,2017-07-19,"07_19",40,1.743111015,"Shinnecock",70,2
"1544",1434,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1545",1435,"2017",8,2017-07-19,"07_19",97,1.014675972,"Shinnecock",98,1
"1546",1436,"2017",8,2017-07-19,"07_19",75,1.102189954,"Shinnecock",83,2
"1547",1437,"2017",8,2017-07-19,"07_19",33,1.846741152,"Shinnecock",61,2
"1548",1446,"2017",8,2017-07-19,"07_19",39,1.760357288,"Shinnecock",69,2
"1549",1447,"2017",8,2017-07-19,"07_19",67,1.192534974,"Shinnecock",80,2
"1550",1448,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1551",1449,"2017",8,2017-07-19,"07_19",52,1.48823882,"Shinnecock",77,2
"1552",1458,"2017",8,2017-07-19,"07_19",41,1.72507236,"Shinnecock",71,2
"1553",1459,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1554",1460,"2017",8,2017-07-19,"07_19",94,1.019275717,"Shinnecock",96,1
"1555",1461,"2017",8,2017-07-19,"07_19",51,1.511344179,"Shinnecock",77,2
"1556",1468,"2017",8,2017-07-19,"07_19",47,1.60231878,"Shinnecock",75,2
"1557",1469,"2017",8,2017-07-19,"07_19",41,1.72507236,"Shinnecock",71,2
"1558",1470,"2017",8,2017-07-19,"07_19",39,1.760357288,"Shinnecock",69,2
"1559",1477,"2017",8,2017-07-19,"07_19",57,1.375371023,"Shinnecock",78,2
"1560",1478,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1561",1485,"2017",8,2017-07-19,"07_19",60,1.312908509,"Shinnecock",79,2
"1562",1486,"2017",8,2017-07-19,"07_19",62,1.274595083,"Shinnecock",79,2
"1563",1493,"2017",8,2017-07-19,"07_19",58,1.353959245,"Shinnecock",79,2
"1564",1494,"2017",8,2017-07-19,"07_19",66,1.207315414,"Shinnecock",80,2
"1565",1501,"2017",8,2017-07-19,"07_19",54,1.44227622,"Shinnecock",78,2
"1566",1502,"2017",8,2017-07-19,"07_19",37,1.792410193,"Shinnecock",66,2
"1567",1509,"2017",8,2017-07-19,"07_19",55,1.419611821,"Shinnecock",78,2
"1568",1516,"2017",8,2017-07-19,"07_19",35,1.821184158,"Shinnecock",64,2
"1569",845,"2017",9,2017-07-27,"07_27",73,1.120442198,"Shinnecock",82,2
"1570",846,"2017",9,2017-07-27,"07_27",62,1.274595083,"Shinnecock",79,2
"1571",847,"2017",9,2017-07-27,"07_27",77,1.086431913,"Shinnecock",84,1
"1572",848,"2017",9,2017-07-27,"07_27",67,1.192534974,"Shinnecock",80,2
"1573",925,"2017",9,2017-07-27,"07_27",93,1.021103079,"Shinnecock",95,1
"1574",926,"2017",9,2017-07-27,"07_27",70,1.1530424,"Shinnecock",81,2
"1575",985,"2017",9,2017-07-27,"07_27",58,1.353959245,"Shinnecock",79,2
"1576",986,"2017",9,2017-07-27,"07_27",63,1.256570527,"Shinnecock",79,2
"1577",1036,"2017",9,2017-07-27,"07_27",57,1.375371023,"Shinnecock",78,2
"1578",1037,"2017",9,2017-07-27,"07_27",71,1.141440903,"Shinnecock",81,2
"1579",1083,"2017",9,2017-07-27,"07_27",60,1.312908509,"Shinnecock",79,2
"1580",1084,"2017",9,2017-07-27,"07_27",62,1.274595083,"Shinnecock",79,2
"1581",1124,"2017",9,2017-07-27,"07_27",41,1.72507236,"Shinnecock",71,2
"1582",1125,"2017",9,2017-07-27,"07_27",66,1.207315414,"Shinnecock",80,2
"1583",1163,"2017",9,2017-07-27,"07_27",65,1.222917267,"Shinnecock",79,2
"1584",1197,"2017",9,2017-07-27,"07_27",26,1.913436218,"Shinnecock",50,2
"1585",849,"2017",10,2017-08-02,"08_02",67,1.192534974,"Shinnecock",80,2
"1586",850,"2017",10,2017-08-02,"08_02",65,1.222917267,"Shinnecock",79,2
"1587",851,"2017",11,2017-08-08,"08_08",60,1.312908509,"Shinnecock",79,2
"1588",852,"2017",11,2017-08-08,"08_08",79,1.072906492,"Shinnecock",85,2
"1589",853,"2017",11,2017-08-08,"08_08",84,1.047197521,"Shinnecock",88,2
"1590",854,"2017",11,2017-08-08,"08_08",74,1.110988139,"Shinnecock",82,2
"1591",855,"2017",11,2017-08-08,"08_08",65,1.222917267,"Shinnecock",79,2
"1592",856,"2017",11,2017-08-08,"08_08",44,1.666511679,"Shinnecock",73,2
